date,day_of_week,month,year,is_weekend,promo_discount,competitor_price,demand_index,customer_segment,price
2021-03-07,6,3,2021,1,5.32,133.49,88.56,A,154.84
2020-06-09,1,6,2020,0,19.92,38.69,66.49,B,101.4
2021-04-17,5,4,2021,1,19.54,78.71,58.15,C,84.24
2022-09-25,6,9,2022,1,16.76,46.48,39.58,B,86.36
2021-04-26,0,4,2021,0,22.09,147.15,90.89,A,135.75
2021-03-19,4,3,2021,0,9.44,160.98,49.7,C,49.7
2020-09-26,5,9,2020,1,22.42,43.86,17.82,A,158.12
2020-09-17,3,9,2020,0,23.1,162.34,29.33,C,149.82
2022-07-27,2,7,2022,0,21.68,170.11,70.86,A,122.35
2020-02-03,0,2,2020,0,3.28,147.97,69.05,A,90.72
2022-07-19,1,7,2022,0,22.07,119.08,55.94,B,77.43
2020-11-30,0,11,2020,0,3.5,59.05,76.88,B,84.1
2021-08-22,6,8,2021,1,0.07,199.46,21.07,A,154.04
2022-02-03,3,2,2022,0,27.81,127.95,79.9,A,197.49
2022-06-18,5,6,2022,1,25.81,120.42,36.37,D,79.78
2021-06-14,0,6,2021,0,25.25,173.6,84.59,D,100.83
2020-07-27,0,7,2020,0,14.31,76.04,0.34,D,134.58
2022-10-11,1,10,2022,0,8.31,79.34,84.35,C,33.79
2021-06-17,3,6,2021,0,27.83,20.25,93.92,D,83.17
2020-08-04,1,8,2020,0,3.06,141.35,89.59,B,113.07
2021-06-24,3,6,2021,0,20.74,196.29,24.07,A,164.49
2022-03-02,2,3,2022,0,8.86,96.74,28.18,C,94.43
2021-04-10,5,4,2021,1,0.15,74.62,44.53,D,129.93
2020-11-11,2,11,2020,0,19.12,125.08,29.3,D,160.28
2020-10-30,4,10,2020,0,11.76,59.04,55.45,C,147.86
2022-11-01,1,11,2022,0,0.37,69.74,82.5,A,138.22
2021-01-03,6,1,2021,1,12.25,187.56,8.95,B,126.07
2021-10-10,6,10,2021,1,10.27,32.75,21.37,A,146.59
2021-12-03,4,12,2021,0,0.85,126.6,95.69,D,157.96
2022-03-18,4,3,2022,0,10.37,44.88,46.51,C,88.13
2021-06-05,5,6,2021,1,29.15,198.18,41.06,B,22.92
2021-05-21,4,5,2021,0,27.32,162.84,51.13,D,58.87
2021-05-25,1,5,2021,0,13.44,182.34,18.46,B,162.23
2022-07-13,2,7,2022,0,0.55,185.7,50.03,A,72.58
2021-01-16,5,1,2021,1,0.09,120.72,24.45,A,153.94
2020-09-23,2,9,2020,0,8.44,35.84,50.51,A,139.07
2020-06-25,3,6,2020,0,13.58,102.45,58.97,A,123.13
2020-09-01,1,9,2020,0,3.98,55.48,14.18,D,134.51
2022-11-17,3,11,2022,0,15.86,97.37,79.83,A,83.48
2021-04-27,1,4,2021,0,17.04,33.39,74.44,C,136.67
2022-05-01,6,5,2022,1,24.07,179.21,75.8,A,172.22
2020-05-31,6,5,2020,1,10.37,81.8,94.43,D,170.64
2020-04-11,5,4,2020,1,16.45,85.98,86.6,D,68.51
2021-08-19,3,8,2021,0,4.61,135.11,4.26,A,96.03
2021-04-06,1,4,2021,0,24.23,73.14,93.13,B,192.65
2021-12-22,2,12,2021,0,24.47,197.78,53.08,A,113.75
2021-05-30,6,5,2021,1,25.09,108.7,40.67,C,108.49
2020-12-30,2,12,2020,0,19.73,155.16,66.82,C,136.25
2020-08-12,2,8,2020,0,20.24,106.48,13.49,D,132.45
2020-07-27,0,7,2020,0,0.92,198.65,82.85,B,155.6
2020-12-25,4,12,2020,0,29.0,130.24,5.64,B,100.53
2022-10-05,2,10,2022,0,8.32,86.51,45.96,D,145.24
2021-06-05,5,6,2021,1,15.09,105.44,30.2,B,115.33
2021-03-27,5,3,2021,1,7.45,66.98,75.73,D,79.59
2021-01-07,3,1,2021,0,1.54,81.86,63.86,B,186.14
2020-02-13,3,2,2020,0,28.86,154.32,42.89,C,48.98
2021-08-15,6,8,2021,1,3.89,132.98,50.99,B,153.88
2020-10-22,3,10,2020,0,7.11,78.26,29.21,A,182.03
2022-02-08,1,2,2022,0,5.14,129.52,5.14,B,123.7
2022-02-10,3,2,2022,0,1.92,51.66,11.3,C,84.59
2021-06-17,3,6,2021,0,10.31,168.76,22.57,D,26.15
2021-01-28,3,1,2021,0,18.11,143.74,29.48,B,121.97
2020-01-04,5,1,2020,1,23.28,82.56,52.54,B,35.95
2021-02-18,3,2,2021,0,0.71,196.65,29.97,C,69.02
2021-08-25,2,8,2021,0,29.2,151.08,58.53,C,118.73
2022-06-25,5,6,2022,1,21.3,157.4,6.72,A,83.39
2021-09-16,3,9,2021,0,8.85,32.7,41.26,D,121.1
2022-11-07,0,11,2022,0,5.35,74.9,63.92,C,125.0
2020-01-25,5,1,2020,1,26.06,162.42,96.56,C,107.32
2022-08-09,1,8,2022,0,20.95,174.89,84.0,A,151.88
2020-12-06,6,12,2020,1,15.01,69.18,87.72,A,176.11
2022-02-05,5,2,2022,1,25.14,45.34,31.48,D,74.0
2022-11-05,5,11,2022,1,25.15,180.72,28.49,C,116.11
2020-05-26,1,5,2020,0,2.33,93.72,48.67,C,157.38
2021-01-23,5,1,2021,1,26.76,80.71,52.77,D,108.92
2022-10-14,4,10,2022,0,9.86,197.4,87.58,C,68.76
2021-01-07,3,1,2021,0,15.24,61.55,51.45,D,125.84
2022-05-24,1,5,2022,0,2.57,176.62,59.37,B,212.8
2020-11-23,0,11,2020,0,0.77,169.67,79.2,C,49.95
2022-04-28,3,4,2022,0,10.06,179.26,51.85,B,92.81
2021-07-02,4,7,2021,0,27.16,36.8,47.31,B,129.32
2022-07-15,4,7,2022,0,18.26,67.57,56.33,D,127.38
2022-08-29,0,8,2022,0,17.55,143.2,25.61,C,149.87
2020-12-15,1,12,2020,0,13.49,197.7,2.33,B,79.08
2022-01-04,1,1,2022,0,5.41,120.01,24.32,B,161.46
2020-02-05,2,2,2020,0,26.46,57.96,16.07,D,143.83
2020-06-13,5,6,2020,1,10.84,98.23,22.1,D,83.72
2021-12-16,3,12,2021,0,6.94,139.87,49.89,A,179.2
2020-10-17,5,10,2020,1,9.38,111.01,25.95,B,195.17
2020-02-26,2,2,2020,0,15.66,51.22,27.28,C,27.96
2020-11-18,2,11,2020,0,0.83,114.67,33.71,B,210.3
2021-08-08,6,8,2021,1,5.14,162.9,31.6,A,66.13
2020-05-26,1,5,2020,0,29.09,164.46,63.06,C,118.25
2022-04-20,2,4,2022,0,29.74,126.78,10.19,B,6.95
2020-03-27,4,3,2020,0,20.0,138.37,74.82,B,31.65
2021-10-12,1,10,2021,0,28.35,119.21,64.96,C,8.03
2022-04-03,6,4,2022,1,28.83,121.27,56.34,B,179.11
2022-06-11,5,6,2022,1,27.88,59.65,93.11,B,148.09
2022-08-06,5,8,2022,1,0.57,63.17,41.3,B,142.08
2022-04-16,5,4,2022,1,21.04,57.84,83.67,B,175.0
2021-08-30,0,8,2021,0,19.05,185.8,81.3,B,52.16
2020-03-28,5,3,2020,1,23.96,191.58,13.76,D,156.61
2022-02-11,4,2,2022,0,0.75,113.99,77.39,A,190.93
2021-11-17,2,11,2021,0,22.04,115.28,65.1,C,127.96
2022-11-19,5,11,2022,1,14.84,127.22,84.64,A,80.94
2021-11-26,4,11,2021,0,15.7,21.53,68.74,A,60.79
2021-02-02,1,2,2021,0,14.43,57.84,2.35,B,104.89
2020-08-07,4,8,2020,0,12.75,96.53,20.88,B,194.26
2020-03-23,0,3,2020,0,0.11,180.48,73.69,A,65.13
2021-07-12,0,7,2021,0,14.17,197.99,64.37,B,37.06
2020-11-17,1,11,2020,0,13.73,104.28,80.23,A,202.39
2020-06-20,5,6,2020,1,2.47,76.53,29.84,B,216.28
2020-11-06,4,11,2020,0,16.78,178.37,42.6,A,152.52
2020-12-20,6,12,2020,1,8.6,184.12,45.51,A,177.56
2022-02-01,1,2,2022,0,7.67,144.85,40.52,C,23.56
2022-11-13,6,11,2022,1,12.39,119.0,15.18,A,50.91
2022-02-01,1,2,2022,0,13.95,81.69,44.07,B,104.29
2022-06-10,4,6,2022,0,4.2,52.62,84.82,D,54.85
2022-10-19,2,10,2022,0,19.98,95.34,96.82,D,24.15
2021-09-02,3,9,2021,0,24.91,108.46,0.54,A,51.9
2020-07-31,4,7,2020,0,12.23,76.56,36.24,A,200.82
2022-12-23,4,12,2022,0,10.83,95.39,76.11,C,156.66
2021-06-20,6,6,2021,1,2.52,146.73,48.26,A,53.97
2022-03-08,1,3,2022,0,7.94,28.11,36.02,C,66.72
2021-09-17,4,9,2021,0,11.46,124.46,73.23,B,135.03
2020-01-02,3,1,2020,0,20.35,175.82,87.38,A,180.98
2022-03-06,6,3,2022,1,4.6,65.19,50.23,B,96.32
2022-10-26,2,10,2022,0,3.95,71.8,97.54,D,85.2
2022-06-24,4,6,2022,0,12.57,21.15,71.94,D,88.21
2021-05-15,5,5,2021,1,3.09,194.34,77.74,C,147.89
2022-12-02,4,12,2022,0,28.74,93.35,71.85,C,38.85
2022-03-05,5,3,2022,1,20.91,22.53,12.63,D,77.2
2021-07-31,5,7,2021,1,0.36,103.15,52.28,D,127.44
2021-09-28,1,9,2021,0,3.01,52.58,61.33,A,163.86
2022-06-10,4,6,2022,0,0.78,117.27,78.5,B,45.83
2021-03-21,6,3,2021,1,12.4,78.77,91.37,C,53.43
2021-01-04,0,1,2021,0,9.55,181.72,33.07,A,121.34
2020-10-15,3,10,2020,0,0.99,197.28,82.49,D,127.43
2020-10-23,4,10,2020,0,1.82,33.48,54.5,B,87.43
2020-06-02,1,6,2020,0,18.68,127.67,83.87,B,67.17
2021-01-09,5,1,2021,1,17.34,159.93,49.08,A,175.0
2021-09-17,4,9,2021,0,3.94,152.1,94.3,A,96.39
2020-04-03,4,4,2020,0,10.99,35.04,64.15,C,116.96
2020-11-30,0,11,2020,0,1.21,155.4,82.93,C,182.96
2022-12-25,6,12,2022,1,16.37,101.46,87.61,B,93.54
2020-08-18,1,8,2020,0,19.66,130.77,37.22,C,22.01
2022-09-21,2,9,2022,0,0.64,97.08,48.12,A,195.14
2020-07-03,4,7,2020,0,12.43,70.61,46.21,D,55.35
2022-07-03,6,7,2022,1,2.74,40.35,31.92,B,32.25
2022-04-12,1,4,2022,0,6.61,161.75,23.46,C,35.7
2022-12-14,2,12,2022,0,28.47,132.04,6.0,A,7.4
2020-11-25,2,11,2020,0,18.36,117.22,6.84,B,49.19
2020-08-15,5,8,2020,1,27.87,122.96,44.03,A,49.96
2020-04-26,6,4,2020,1,4.01,92.47,92.24,B,41.33
2022-06-03,4,6,2022,0,29.73,57.41,40.88,D,8.64
2022-04-19,1,4,2022,0,17.54,107.04,66.67,A,122.6
2020-12-10,3,12,2020,0,11.95,152.8,2.5,A,118.86
2020-05-07,3,5,2020,0,3.42,98.48,79.11,A,60.73
2021-12-13,0,12,2021,0,28.07,179.93,41.49,B,-1.93
2020-11-26,3,11,2020,0,23.69,178.56,17.47,C,155.84
2021-01-31,6,1,2021,1,27.42,104.83,79.8,D,76.87
2021-01-21,3,1,2021,0,16.92,77.57,15.95,A,159.69
2020-01-08,2,1,2020,0,0.04,124.32,86.47,C,68.61
2020-04-05,6,4,2020,1,9.99,125.75,24.69,C,160.3
2021-01-02,5,1,2021,1,11.0,124.69,22.61,C,21.35
2021-05-15,5,5,2021,1,5.21,28.32,46.86,B,140.33
2020-01-04,5,1,2020,1,1.34,36.29,48.55,C,166.77
2020-11-27,4,11,2020,0,18.84,38.85,88.75,D,164.91
2020-12-16,2,12,2020,0,9.75,130.88,49.23,A,207.01
2020-05-02,5,5,2020,1,15.26,192.79,19.93,D,62.36
2022-03-26,5,3,2022,1,23.44,161.05,73.22,D,144.5
2020-12-01,1,12,2020,0,21.08,134.5,45.89,D,81.78
2022-06-12,6,6,2022,1,12.18,131.64,40.67,B,43.95
2021-04-10,5,4,2021,1,3.2,186.41,2.47,B,38.54
2021-02-27,5,2,2021,1,13.36,67.33,40.58,D,34.62
2021-02-21,6,2,2021,1,3.93,164.12,75.91,B,46.44
2022-09-17,5,9,2022,1,20.03,129.68,71.34,D,86.42
2020-06-19,4,6,2020,0,8.1,139.46,37.14,C,55.15
2020-08-21,4,8,2020,0,12.26,157.39,47.58,D,61.75
2020-12-28,0,12,2020,0,24.96,178.7,43.33,D,61.09
2022-07-20,2,7,2022,0,18.38,30.44,69.13,A,173.6
2021-05-22,5,5,2021,1,11.92,51.43,2.88,D,117.45
2021-09-16,3,9,2021,0,8.07,103.5,38.64,A,57.31
2020-01-02,3,1,2020,0,15.25,102.73,62.41,A,67.31
2021-01-23,5,1,2021,1,6.44,166.58,70.22,B,169.32
2022-11-01,1,11,2022,0,3.7,60.33,57.55,B,192.51
2021-02-15,0,2,2021,0,26.76,169.74,4.34,B,150.09
2020-11-08,6,11,2020,1,26.97,30.21,41.63,A,112.5
2022-11-06,6,11,2022,1,6.98,113.0,88.6,B,191.39
2021-12-16,3,12,2021,0,28.2,107.14,41.06,B,126.41
2022-08-02,1,8,2022,0,12.5,27.55,71.99,A,81.29
2022-12-18,6,12,2022,1,1.47,23.71,93.14,D,73.83
2021-10-28,3,10,2021,0,13.44,191.1,46.75,A,28.41
2022-04-11,0,4,2022,0,16.56,35.88,9.51,D,149.28
2022-10-06,3,10,2022,0,8.68,142.16,50.89,D,53.39
2020-07-13,0,7,2020,0,15.53,32.42,34.72,A,121.47
2022-05-15,6,5,2022,1,6.85,138.83,5.18,C,98.8
2020-12-08,1,12,2020,0,21.45,97.39,87.46,A,138.84
2022-12-06,1,12,2022,0,28.75,71.14,93.88,A,127.94
2021-06-29,1,6,2021,0,22.36,182.39,55.12,B,167.18
2020-06-02,1,6,2020,0,16.25,127.86,44.51,B,39.92
2022-08-14,6,8,2022,1,16.61,195.94,78.72,D,131.41
2022-04-19,1,4,2022,0,19.3,82.62,16.96,A,53.55
2022-08-01,0,8,2022,0,0.19,141.23,81.19,A,87.19
2021-12-22,2,12,2021,0,2.76,80.43,29.21,D,96.57
2022-12-28,2,12,2022,0,7.92,81.15,90.76,B,91.74
2021-09-04,5,9,2021,1,23.57,132.65,33.75,C,142.85
2022-10-15,5,10,2022,1,17.85,21.55,6.87,B,154.6
2020-02-04,1,2,2020,0,13.4,92.99,14.58,B,43.81
2022-03-11,4,3,2022,0,23.93,169.22,56.0,D,50.7
2022-01-24,0,1,2022,0,27.98,132.31,79.66,D,3.56
2022-12-29,3,12,2022,0,13.51,176.77,33.82,D,127.63
2020-12-15,1,12,2020,0,19.73,47.4,77.49,C,34.1
2020-07-11,5,7,2020,1,21.84,198.37,95.8,B,159.45
2021-10-24,6,10,2021,1,16.04,141.47,72.81,D,14.11
2021-02-22,0,2,2021,0,3.07,127.47,0.65,C,175.01
2022-11-04,4,11,2022,0,14.69,66.4,39.38,B,177.52
2021-12-04,5,12,2021,1,27.82,40.92,77.8,C,106.39
2021-04-02,4,4,2021,0,17.57,160.3,22.28,C,97.12
2022-06-10,4,6,2022,0,9.58,37.01,10.51,A,48.6
2022-06-29,2,6,2022,0,18.45,39.05,57.01,C,115.13
2020-10-06,1,10,2020,0,27.12,132.75,98.56,A,12.85
2022-06-30,3,6,2022,0,21.12,24.77,72.94,C,80.17
2022-08-31,2,8,2022,0,18.34,75.72,15.91,B,146.68
2022-04-23,5,4,2022,1,27.14,53.04,92.07,D,31.18
2021-09-15,2,9,2021,0,22.07,192.7,14.74,A,85.9
2022-06-15,2,6,2022,0,10.12,89.93,75.31,D,127.73
2022-09-19,0,9,2022,0,29.06,53.39,54.33,A,93.0
2020-01-08,2,1,2020,0,27.57,21.91,98.92,D,87.82
2021-09-20,0,9,2021,0,18.77,84.81,85.25,D,105.01
2021-06-06,6,6,2021,1,19.88,136.8,36.4,C,19.57
2021-08-05,3,8,2021,0,24.23,72.15,84.89,D,108.19
2021-07-18,6,7,2021,1,10.61,126.96,64.55,A,161.37
2022-11-08,1,11,2022,0,24.67,48.76,94.41,B,90.6
2022-10-29,5,10,2022,1,25.81,59.69,2.9,C,99.46
2020-08-18,1,8,2020,0,9.74,197.2,10.45,D,17.96
2022-08-04,3,8,2022,0,1.35,59.04,57.92,B,128.61
2021-08-14,5,8,2021,1,10.5,35.98,23.37,D,47.87
2022-11-28,0,11,2022,0,22.37,160.39,77.7,C,172.72
2021-02-26,4,2,2021,0,26.53,109.6,41.49,D,150.28
2022-12-28,2,12,2022,0,18.34,72.99,56.45,A,211.47
2022-02-18,4,2,2022,0,25.48,70.63,95.3,C,177.82
2022-12-29,3,12,2022,0,6.94,181.21,88.32,A,32.99
2021-06-27,6,6,2021,1,20.09,74.95,67.46,C,168.48
2021-10-09,5,10,2021,1,14.96,94.59,92.15,A,214.35
2020-12-07,0,12,2020,0,1.87,186.11,8.28,D,72.33
2020-01-21,1,1,2020,0,22.88,159.87,72.58,C,12.75
2020-12-16,2,12,2020,0,3.99,188.52,8.15,A,34.69
2020-03-05,3,3,2020,0,25.07,135.43,35.17,B,33.08
2022-03-27,6,3,2022,1,26.53,197.94,5.0,B,98.5
2022-07-28,3,7,2022,0,7.84,169.83,34.61,A,160.34
2022-03-23,2,3,2022,0,16.19,117.47,85.8,D,91.07
2021-08-16,0,8,2021,0,25.37,85.42,17.48,A,92.51
2020-02-07,4,2,2020,0,14.95,106.11,80.83,B,125.44
2021-07-08,3,7,2021,0,26.65,112.55,22.47,C,22.12
2022-01-04,1,1,2022,0,26.05,30.11,11.76,A,16.59
2021-03-29,0,3,2021,0,12.71,115.87,1.99,A,114.96
2021-01-24,6,1,2021,1,11.81,159.26,83.0,A,156.0
2021-11-06,5,11,2021,1,14.2,58.91,84.71,D,74.54
2021-09-16,3,9,2021,0,10.69,184.88,97.56,B,190.56
2022-08-28,6,8,2022,1,29.95,176.4,70.44,C,48.61
2020-08-05,2,8,2020,0,28.59,177.79,24.07,C,78.83
2022-05-01,6,5,2022,1,2.1,191.6,57.28,B,71.6
2020-01-30,3,1,2020,0,8.77,196.52,61.56,B,97.94
2022-07-04,0,7,2022,0,15.0,37.74,7.5,C,114.53
2020-01-27,0,1,2020,0,15.36,84.65,56.61,A,32.06
2020-01-02,3,1,2020,0,28.32,72.87,7.18,B,30.73
2020-04-04,5,4,2020,1,2.86,52.15,41.68,C,153.47
2022-03-10,3,3,2022,0,8.17,98.47,92.88,D,71.5
2020-07-27,0,7,2020,0,23.84,48.41,17.83,C,83.25
2021-02-20,5,2,2021,1,7.02,182.55,5.08,A,134.06
2022-01-02,6,1,2022,1,18.13,31.88,73.26,D,91.8
2021-08-22,6,8,2021,1,21.69,168.85,32.29,A,99.34
2021-06-18,4,6,2021,0,7.82,56.27,0.06,B,202.46
2022-06-16,3,6,2022,0,13.23,22.35,0.89,C,64.26
2022-06-03,4,6,2022,0,0.42,87.41,6.29,D,29.62
2020-04-16,3,4,2020,0,20.08,183.23,40.94,D,139.93
2020-02-09,6,2,2020,1,0.88,159.98,6.28,A,189.94
2022-12-23,4,12,2022,0,26.47,161.48,82.07,D,94.26
2020-11-27,4,11,2020,0,7.95,135.78,43.95,D,18.55
2020-03-12,3,3,2020,0,14.3,137.21,1.39,A,132.9
2020-08-19,2,8,2020,0,19.58,48.46,43.11,B,195.18
2022-05-25,2,5,2022,0,26.53,93.95,34.98,C,23.37
2020-09-08,1,9,2020,0,1.06,73.54,94.03,A,227.94
2021-04-17,5,4,2021,1,24.38,83.15,14.36,C,104.59
2021-08-28,5,8,2021,1,19.4,96.42,69.16,C,139.74
2021-05-31,0,5,2021,0,23.49,110.41,79.16,B,14.17
2020-03-29,6,3,2020,1,20.41,62.41,27.05,D,23.04
2022-09-18,6,9,2022,1,5.77,198.56,41.54,C,176.18
2021-12-03,4,12,2021,0,4.89,56.73,55.78,D,81.69
2022-03-31,3,3,2022,0,19.32,95.97,81.16,C,87.09
2020-12-03,3,12,2020,0,17.17,77.79,70.4,C,127.14
2020-03-20,4,3,2020,0,11.91,69.69,61.41,D,171.46
2020-10-17,5,10,2020,1,3.98,163.84,54.3,B,123.75
2020-08-27,3,8,2020,0,28.85,129.06,83.05,C,90.83
2021-12-05,6,12,2021,1,7.5,145.01,92.32,D,158.31
2022-09-05,0,9,2022,0,5.95,77.04,51.69,B,134.67
2021-10-07,3,10,2021,0,5.81,61.4,75.88,D,144.15
2020-12-31,3,12,2020,0,25.18,187.93,30.83,B,160.9
2021-01-05,1,1,2021,0,19.98,192.4,27.21,A,56.83
2020-01-17,4,1,2020,0,21.13,187.11,82.46,C,131.7
2021-04-28,2,4,2021,0,11.62,149.2,80.11,B,162.25
2021-08-26,3,8,2021,0,20.3,28.48,65.97,D,90.87
2020-03-01,6,3,2020,1,28.85,129.29,60.82,C,170.71
2022-10-18,1,10,2022,0,2.81,69.74,65.61,C,82.65
2022-09-10,5,9,2022,1,10.38,180.68,57.94,D,31.41
2021-09-13,0,9,2021,0,9.33,33.69,55.61,C,52.95
2021-10-28,3,10,2021,0,25.71,123.92,5.94,C,50.21
2021-04-01,3,4,2021,0,18.49,80.39,51.32,D,158.68
2021-10-30,5,10,2021,1,10.5,80.46,81.98,B,85.11
2020-07-16,3,7,2020,0,2.34,52.57,94.88,B,212.63
2022-12-30,4,12,2022,0,6.74,119.63,13.74,B,147.1
2021-10-02,5,10,2021,1,5.56,28.96,82.49,A,98.79
2022-09-28,2,9,2022,0,3.26,170.1,76.24,A,163.83
2020-10-07,2,10,2020,0,27.34,108.06,12.81,C,9.1
2021-11-13,5,11,2021,1,9.55,35.63,53.55,C,25.3
2021-03-22,0,3,2021,0,13.31,52.12,36.83,A,153.2
2020-12-06,6,12,2020,1,10.53,81.44,99.08,A,170.17
2020-01-07,1,1,2020,0,15.42,124.29,62.02,B,19.94
2022-03-18,4,3,2022,0,2.41,136.85,36.45,B,36.09
2021-01-13,2,1,2021,0,8.93,43.45,91.63,A,71.05
2020-05-19,1,5,2020,0,4.31,132.71,52.19,D,115.15
2021-04-30,4,4,2021,0,13.08,104.09,77.88,B,62.05
2022-08-06,5,8,2022,1,11.9,192.41,19.0,D,56.93
2020-11-17,1,11,2020,0,5.75,23.69,26.98,D,30.71
2021-07-08,3,7,2021,0,4.64,85.28,2.07,B,164.67
2021-12-10,4,12,2021,0,23.87,94.05,98.47,C,126.82
2021-10-19,1,10,2021,0,22.31,54.61,83.74,C,174.27
2020-12-16,2,12,2020,0,7.09,143.56,74.69,B,82.04
2021-09-17,4,9,2021,0,14.25,37.56,17.31,B,28.02
2021-12-10,4,12,2021,0,16.8,132.55,91.61,B,118.99
2021-10-02,5,10,2021,1,7.82,30.71,88.5,A,127.25
2022-04-11,0,4,2022,0,22.12,22.64,48.81,A,77.28
2022-10-25,1,10,2022,0,0.91,159.62,51.29,C,81.9
2022-09-28,2,9,2022,0,24.17,100.45,0.35,C,162.3
2020-06-21,6,6,2020,1,7.67,169.5,81.64,D,46.12
2020-05-16,5,5,2020,1,14.22,27.24,35.46,A,164.5
2021-11-19,4,11,2021,0,7.11,41.08,50.71,A,134.82
2022-12-19,0,12,2022,0,20.27,156.64,69.58,A,177.13
2022-01-13,3,1,2022,0,6.69,122.56,36.01,C,184.26
2020-07-08,2,7,2020,0,13.21,192.75,76.91,C,136.96
2022-07-06,2,7,2022,0,14.75,99.81,52.65,D,61.54
2021-09-21,1,9,2021,0,27.14,162.98,80.14,C,76.66
2022-08-23,1,8,2022,0,2.13,142.95,37.44,B,190.2
2022-01-19,2,1,2022,0,23.41,46.16,60.17,B,141.64
2021-12-31,4,12,2021,0,17.04,112.53,22.79,B,54.68
2021-09-01,2,9,2021,0,23.04,23.36,77.89,D,97.56
2022-12-19,0,12,2022,0,28.09,199.52,66.35,C,69.14
2020-08-17,0,8,2020,0,14.25,56.76,9.92,D,106.28
2020-08-31,0,8,2020,0,24.16,67.12,41.97,C,101.21
2021-09-06,0,9,2021,0,27.24,44.95,23.69,D,151.4
2021-02-12,4,2,2021,0,1.19,138.1,63.95,C,92.43
2021-08-15,6,8,2021,1,14.04,173.89,16.5,B,53.13
2020-03-16,0,3,2020,0,15.37,93.75,57.44,C,172.36
2021-04-18,6,4,2021,1,27.51,61.4,30.21,D,28.45
2022-11-11,4,11,2022,0,27.83,91.62,44.97,A,161.22
2021-03-31,2,3,2021,0,15.39,41.56,43.78,B,136.92
2020-09-12,5,9,2020,1,21.58,136.16,11.92,B,60.46
2022-05-12,3,5,2022,0,22.01,178.43,4.72,A,7.85
2020-05-20,2,5,2020,0,19.3,118.65,15.53,B,110.26
2021-05-05,2,5,2021,0,29.23,133.56,44.91,B,154.92
2022-05-24,1,5,2022,0,6.38,94.58,52.78,A,126.49
2022-11-16,2,11,2022,0,27.63,72.68,5.65,D,147.83
2022-11-02,2,11,2022,0,6.51,88.23,53.09,B,210.05
2020-05-19,1,5,2020,0,16.06,100.59,58.36,C,180.02
2020-12-22,1,12,2020,0,24.54,50.41,80.33,D,146.14
2022-08-31,2,8,2022,0,20.72,138.3,44.09,B,128.4
2020-01-20,0,1,2020,0,22.13,42.11,25.73,C,41.1
2022-06-09,3,6,2022,0,25.24,142.4,45.08,B,158.38
2021-10-09,5,10,2021,1,21.5,184.45,7.68,A,100.87
2021-10-03,6,10,2021,1,21.2,57.35,32.71,B,88.85
2020-09-07,0,9,2020,0,23.83,108.84,49.29,D,74.9
2021-09-18,5,9,2021,1,6.86,186.15,31.78,D,107.24
2021-10-31,6,10,2021,1,4.46,98.16,90.38,B,219.29
2021-11-01,0,11,2021,0,10.85,47.72,31.45,B,82.75
2022-09-15,3,9,2022,0,19.34,109.31,76.85,A,153.02
2020-07-26,6,7,2020,1,7.54,161.17,84.75,A,143.65
2021-12-30,3,12,2021,0,27.83,160.93,59.54,D,146.87
2022-09-06,1,9,2022,0,18.01,113.81,35.63,B,177.22
2021-08-22,6,8,2021,1,3.68,105.23,53.74,C,119.97
2022-02-20,6,2,2022,1,19.56,111.04,25.68,D,145.54
2020-06-28,6,6,2020,1,19.73,174.47,27.6,D,107.08
2022-06-25,5,6,2022,1,21.43,89.01,81.22,D,11.42
2020-11-28,5,11,2020,1,17.85,130.44,53.38,D,111.94
2020-05-13,2,5,2020,0,5.02,143.26,33.58,C,97.42
2021-04-04,6,4,2021,1,9.99,105.31,62.16,B,180.45
2022-03-22,1,3,2022,0,14.5,78.18,48.79,B,147.47
2021-06-10,3,6,2021,0,10.4,94.57,56.28,D,66.08
2022-05-30,0,5,2022,0,6.27,45.27,35.26,C,32.01
2021-11-30,1,11,2021,0,17.5,51.66,37.74,A,68.37
2020-02-29,5,2,2020,1,18.91,173.06,63.33,A,117.06
2020-08-17,0,8,2020,0,20.07,25.4,12.28,A,29.68
2022-12-26,0,12,2022,0,2.95,66.89,53.21,C,47.18
2022-09-09,4,9,2022,0,28.05,173.77,97.16,B,11.16
2020-02-04,1,2,2020,0,25.54,164.67,90.21,B,105.29
2021-11-28,6,11,2021,1,23.64,29.23,7.59,B,28.35
2020-07-13,0,7,2020,0,27.44,31.01,10.01,A,186.43
2022-04-18,0,4,2022,0,3.22,176.56,78.93,C,31.44
2021-08-11,2,8,2021,0,0.66,116.19,99.72,B,201.28
2021-08-26,3,8,2021,0,9.3,89.54,38.79,D,137.03
2021-07-21,2,7,2021,0,10.23,46.6,74.71,C,101.98
2022-07-26,1,7,2022,0,2.3,162.21,58.53,C,107.86
2022-06-16,3,6,2022,0,20.2,110.97,64.84,B,175.23
2022-01-29,5,1,2022,1,18.41,138.73,61.39,D,95.76
2021-11-03,2,11,2021,0,5.16,80.42,69.31,C,99.12
2022-11-30,2,11,2022,0,12.18,156.67,0.56,B,138.88
2022-11-27,6,11,2022,1,14.68,87.82,34.05,A,50.0
2020-04-15,2,4,2020,0,10.03,90.46,43.74,B,147.87
2020-10-20,1,10,2020,0,13.61,163.33,63.97,A,53.63
2022-06-22,2,6,2022,0,8.32,34.26,94.57,D,170.1
